Frame,ID,X,Y,Width,Height
0,0,626.4341430664062,609.404296875,39.41357421875,25.51116943359375
0,1,626.26416015625,586.6806640625,117.16339111328125,24.82470703125
0,2,NaN,NaN,NaN,NaN
0,3,NaN,NaN,NaN,NaN
0,4,NaN,NaN,NaN,NaN
0,5,NaN,NaN,NaN,NaN
0,6,NaN,NaN,NaN,NaN
0,7,NaN,NaN,NaN,NaN
0,8,NaN,NaN,NaN,NaN
0,9,NaN,NaN,NaN,NaN
0,10,NaN,NaN,NaN,NaN
0,11,NaN,NaN,NaN,NaN
0,12,NaN,NaN,NaN,NaN
1,0,625.07763671875,608.3779296875,39.29254150390625,26.84307861328125
1,1,624.5780029296875,584.52880859375,116.88323974609375,24.54608154296875
1,2,634.13623046875,353.14703369140625,13.85040283203125,21.343414306640625
1,3,362.1607666015625,97.94129943847656,11.268585205078125,16.863189697265625
1,4,NaN,NaN,NaN,NaN
1,5,NaN,NaN,NaN,NaN
1,6,NaN,NaN,NaN,NaN
1,7,NaN,NaN,NaN,NaN
1,8,NaN,NaN,NaN,NaN
1,9,NaN,NaN,NaN,NaN
1,10,NaN,NaN,NaN,NaN
1,11,NaN,NaN,NaN,NaN
1,12,NaN,NaN,NaN,NaN
2,0,623.9102172851562,607.9791259765625,38.966552734375,28.03961181640625
2,1,623.4818115234375,583.3359375,116.53863525390625,24.7352294921875
2,2,634.074951171875,353.1214904785156,13.88873291015625,21.30938720703125
2,3,362.12652587890625,97.99098205566406,11.262054443359375,16.76006317138672
2,4,NaN,NaN,NaN,NaN
2,5,NaN,NaN,NaN,NaN
2,6,NaN,NaN,NaN,NaN
2,7,NaN,NaN,NaN,NaN
2,8,NaN,NaN,NaN,NaN
2,9,NaN,NaN,NaN,NaN
2,10,NaN,NaN,NaN,NaN
2,11,NaN,NaN,NaN,NaN
2,12,NaN,NaN,NaN,NaN
3,0,622.7369384765625,608.035888671875,38.79290771484375,28.2952880859375
3,1,622.4862060546875,583.0668334960938,116.239990234375,24.6356201171875
3,2,634.0611572265625,353.11541748046875,13.90289306640625,21.29852294921875
3,3,362.11846923828125,98.0135269165039,11.258544921875,16.727127075195312
3,4,NaN,NaN,NaN,NaN
3,5,NaN,NaN,NaN,NaN
3,6,NaN,NaN,NaN,NaN
3,7,NaN,NaN,NaN,NaN
3,8,NaN,NaN,NaN,NaN
3,9,NaN,NaN,NaN,NaN
3,10,NaN,NaN,NaN,NaN
3,11,NaN,NaN,NaN,NaN
3,12,NaN,NaN,NaN,NaN
4,0,621.6533813476562,608.1116943359375,39.002685546875,28.25872802734375
