Frame,ID,X,Y,Width,Height
0,0,635.3902587890625,611.9498291015625,40.01300048828125,20.222900390625
0,1,634.8372802734375,591.453369140625,116.392822265625,24.36651611328125
0,2,NaN,NaN,NaN,NaN
0,3,NaN,NaN,NaN,NaN
0,4,NaN,NaN,NaN,NaN
0,5,NaN,NaN,NaN,NaN
0,6,NaN,NaN,NaN,NaN
0,7,NaN,NaN,NaN,NaN
0,8,NaN,NaN,NaN,NaN
0,9,NaN,NaN,NaN,NaN
0,10,NaN,NaN,NaN,NaN
0,11,NaN,NaN,NaN,NaN
0,12,NaN,NaN,NaN,NaN
1,0,639.9097900390625,611.1771240234375,40.2525634765625,20.80706787109375
1,1,638.9192504882812,590.3365478515625,116.01416015625,24.28094482421875
1,2,674.6307373046875,492.74920654296875,11.878173828125,19.34368896484375
1,3,370.15496826171875,99.84292602539062,12.0277099609375,14.538948059082031
1,4,NaN,NaN,NaN,NaN
1,5,NaN,NaN,NaN,NaN
1,6,NaN,NaN,NaN,NaN
1,7,NaN,NaN,NaN,NaN
1,8,NaN,NaN,NaN,NaN
1,9,NaN,NaN,NaN,NaN
1,10,NaN,NaN,NaN,NaN
1,11,NaN,NaN,NaN,NaN
1,12,NaN,NaN,NaN,NaN
2,0,641.6104736328125,610.8843994140625,40.339111328125,21.04290771484375
2,1,640.3909912109375,589.91845703125,115.92071533203125,24.35528564453125
2,2,673.2281494140625,492.52850341796875,12.13665771484375,19.61334228515625
2,3,370.1541748046875,99.82679748535156,12.035064697265625,14.590278625488281
2,4,NaN,NaN,NaN,NaN
2,5,NaN,NaN,NaN,NaN
2,6,NaN,NaN,NaN,NaN
2,7,NaN,NaN,NaN,NaN
2,8,NaN,NaN,NaN,NaN
2,9,NaN,NaN,NaN,NaN
2,10,NaN,NaN,NaN,NaN
2,11,NaN,NaN,NaN,NaN
2,12,NaN,NaN,NaN,NaN
3,0,642.1790771484375,610.7748413085938,40.36370849609375,21.11328125
3,1,640.885986328125,589.7738037109375,115.86016845703125,24.33526611328125
3,2,671.6195068359375,491.79022216796875,12.85333251953125,19.25537109375
3,3,370.15380859375,99.82710266113281,12.037078857421875,14.601425170898438
3,4,NaN,NaN,NaN,NaN
3,5,NaN,NaN,NaN,NaN
3,6,NaN,NaN,NaN,NaN
3,7,NaN,NaN,NaN,NaN
3,8,NaN,NaN,NaN,NaN
3,9,NaN,NaN,NaN,NaN
3,10,NaN,NaN,NaN,NaN
3,11,NaN,NaN,NaN,NaN
3,12,NaN,NaN,NaN,NaN
4,0,642.3197631835938,610.750732421875,40.4063720703125,21.17498779296875
4,1,641.0054931640625,589.7208251953125,115.882080078125,24.44879150390625
4,2,669.86376953125,491.6253356933594,12.81463623046875,19.86944580078125
4,3,370.1686096191406,99.83499145507812,12.0419921875,14.603309631347656
4,4,NaN,NaN,NaN,NaN
4,5,NaN,NaN,NaN,NaN
4,6,NaN,NaN,NaN,NaN
4,7,NaN,NaN,NaN,NaN
4,8,NaN,NaN,NaN,NaN
4,9,NaN,NaN,NaN,NaN
4,10,NaN,NaN,NaN,NaN
4,11,NaN,NaN,NaN,NaN
4,12,NaN,NaN,NaN,NaN
5,0,642.279052734375,610.774169921875,40.27447509765625,21.1458740234375
5,1,641.0145263671875,589.7298583984375,115.873046875,24.53692626953125
5,2,667.97216796875,490.95294189453125,12.67236328125,18.815338134765625
5,3,370.0895690917969,99.83802795410156,11.9541015625,14.575065612792969
5,4,NaN,NaN,NaN,NaN
5,5,NaN,NaN,NaN,NaN
5,6,NaN,NaN,NaN,NaN
5,7,NaN,NaN,NaN,NaN
5,8,NaN,NaN,NaN,NaN
5,9,NaN,NaN,NaN,NaN
5,10,NaN,NaN,NaN,NaN
5,11,NaN,NaN,NaN,NaN
5,12,NaN,NaN,NaN,NaN
6,0,642.1923828125,610.8302612304688,40.04278564453125,21.049560546875
6,1,640.9745483398438,589.755859375,115.9813232421875,24.72369384765625
6,2,666.1561889648438,490.58233642578125,12.302734375,19.098297119140625
6,3,370.0467529296875,99.85400390625,11.879486083984375,14.546836853027344
6,4,NaN,NaN,NaN,NaN
6,5,NaN,NaN,NaN,NaN
6,6,NaN,NaN,NaN,NaN
6,7,NaN,NaN,NaN,NaN
6,8,NaN,NaN,NaN,NaN
6,9,NaN,NaN,NaN,NaN
6,10,NaN,NaN,NaN,NaN
6,11,NaN,NaN,NaN,NaN
6,12,NaN,NaN,NaN,NaN
7,0,642.021240234375,610.8162841796875,39.9674072265625,21.06280517578125
7,1,640.962158203125,589.7633056640625,115.95294189453125,24.68310546875
7,2,664.42822265625,490.0584716796875,12.51361083984375,18.77618408203125
7,3,370.04925537109375,99.84027099609375,11.882965087890625,14.495338439941406
7,4,NaN,NaN,NaN,NaN
7,5,NaN,NaN,NaN,NaN
7,6,NaN,NaN,NaN,NaN
7,7,NaN,NaN,NaN,NaN
7,8,NaN,NaN,NaN,NaN
7,9,NaN,NaN,NaN,NaN
7,10,NaN,NaN,NaN,NaN
7,11,NaN,NaN,NaN,NaN
7,12,NaN,NaN,NaN,NaN
8,0,641.8859252929688,610.761962890625,39.7652587890625,21.10516357421875
8,1,640.886474609375,589.5541381835938,116.04815673828125,24.8428955078125
8,2,662.65185546875,489.7852478027344,12.69671630859375,19.2696533203125
8,3,370.09716796875,99.80618286132812,11.910125732421875,14.397300720214844
8,4,NaN,NaN,NaN,NaN
8,5,NaN,NaN,NaN,NaN
8,6,NaN,NaN,NaN,NaN
8,7,NaN,NaN,NaN,NaN
8,8,NaN,NaN,NaN,NaN
8,9,NaN,NaN,NaN,NaN
8,10,NaN,NaN,NaN,NaN
8,11,NaN,NaN,NaN,NaN
8,12,NaN,NaN,NaN,NaN
9,0,642.130126953125,609.85400390625,39.2713623046875,22.62786865234375
9,1,640.914794921875,588.4117431640625,116.5736083984375,24.67022705078125
9,2,660.5642700195312,489.14117431640625,12.89501953125,19.0513916015625
9,3,370.137939453125,99.78546142578125,11.9151611328125,14.354713439941406
9,4,NaN,NaN,NaN,NaN
9,5,NaN,NaN,NaN,NaN
9,6,NaN,NaN,NaN,NaN
9,7,NaN,NaN,NaN,NaN
9,8,NaN,NaN,NaN,NaN
9,9,NaN,NaN,NaN,NaN
9,10,NaN,NaN,NaN,NaN
9,11,NaN,NaN,NaN,NaN
9,12,NaN,NaN,NaN,NaN
10,0,642.1973266601562,609.3451538085938,39.1649169921875,23.5078125
10,1,640.829833984375,587.7193603515625,116.8692626953125,24.383056640625
10,2,658.75146484375,488.8591613769531,12.4344482421875,19.15594482421875
10,3,370.0702819824219,99.79849243164062,11.920166015625,14.335525512695312
10,4,NaN,NaN,NaN,NaN
10,5,NaN,NaN,NaN,NaN
10,6,NaN,NaN,NaN,NaN
10,7,NaN,NaN,NaN,NaN
10,8,NaN,NaN,NaN,NaN
10,9,NaN,NaN,NaN,NaN
10,10,NaN,NaN,NaN,NaN
10,11,NaN,NaN,NaN,NaN
10,12,NaN,NaN,NaN,NaN
11,0,641.9482421875,609.3935546875,39.03778076171875,23.500244140625
11,1,640.704833984375,587.6707763671875,116.90802001953125,24.37347412109375
11,2,657.3278198242188,488.54541015625,12.3018798828125,19.331512451171875
