Frame,ID,X,Y,Width,Height
0,0,631.7816162109375,611.5094604492188,40.06695556640625,24.041015625
0,1,631.2618408203125,589.1436767578125,115.39019775390625,23.3905029296875
0,2,NaN,NaN,NaN,NaN
0,3,NaN,NaN,NaN,NaN
0,4,NaN,NaN,NaN,NaN
1,0,626.33154296875,611.9658203125,40.10858154296875,24.42169189453125
1,1,626.3074340820312,589.463623046875,116.2906494140625,23.56744384765625
1,2,734.1629638671875,259.55694580078125,13.7113037109375,20.804428100585938
1,3,355.06292724609375,91.49080657958984,11.21197509765625,13.996337890625
1,4,NaN,NaN,NaN,NaN
2,0,624.4317626953125,612.2689208984375,40.17486572265625,24.03814697265625
2,1,624.76220703125,589.7337036132812,116.44525146484375,23.540283203125
2,2,734.7838134765625,258.25897216796875,13.5562744140625,20.323165893554688
2,3,355.0382080078125,91.46072387695312,11.251251220703125,13.931465148925781
2,4,NaN,NaN,NaN,NaN
3,0,624.0704345703125,612.3873291015625,40.09136962890625,23.6939697265625
3,1,624.47705078125,590.06591796875,116.48468017578125,23.55242919921875
3,2,735.5856323242188,256.9627685546875,13.6094970703125,20.8363037109375
3,3,355.0135192871094,91.41830444335938,11.27911376953125,13.970024108886719
3,4,NaN,NaN,NaN,NaN
4,0,624.4599609375,612.564697265625,39.8411865234375,23.25518798828125
4,1,624.7157592773438,590.59912109375,116.54345703125,23.4735107421875
4,2,736.4208984375,255.8896026611328,13.17767333984375,20.447235107421875
4,3,354.9840087890625,91.38949584960938,11.290069580078125,14.020484924316406
4,4,NaN,NaN,NaN,NaN
5,0,624.8875122070312,612.707763671875,40.7008056640625,22.64447021484375
5,1,625.1629638671875,590.8531494140625,116.85614013671875,23.89141845703125
5,2,737.103515625,254.83755493164062,13.06170654296875,20.668472290039062
5,3,354.96807861328125,91.38143157958984,11.291595458984375,14.033782958984375
5,4,NaN,NaN,NaN,NaN
6,0,625.5245361328125,612.7677612304688,41.28094482421875,22.2958984375
6,1,625.6091918945312,591.0508422851562,117.1087646484375,24.2705078125
6,2,737.6443481445312,253.58746337890625,13.0126953125,20.578262329101562
6,3,354.97064208984375,91.38420104980469,11.28570556640625,14.019660949707031
6,4,NaN,NaN,NaN,NaN
7,0,626.2640991210938,612.8403930664062,41.63427734375,21.9698486328125
7,1,626.1149291992188,591.2113037109375,117.344482421875,24.60662841796875
