Frame,ID,X,Y,Width,Height
0,0,630.8480834960938,606.52783203125,39.5059814453125,31.963134765625
0,1,631.3018798828125,580.4244384765625,116.59442138671875,23.73736572265625
0,2,354.81732177734375,91.32086181640625,11.348388671875,14.270317077636719
0,3,716.7654418945312,253.38804626464844,12.7000732421875,20.507476806640625
0,4,NaN,NaN,NaN,NaN
0,5,NaN,NaN,NaN,NaN
0,6,NaN,NaN,NaN,NaN
0,7,NaN,NaN,NaN,NaN
0,8,NaN,NaN,NaN,NaN
0,9,NaN,NaN,NaN,NaN
1,0,630.19482421875,606.2904052734375,39.3326416015625,32.63873291015625
1,1,630.7791748046875,579.8834228515625,116.43756103515625,23.8868408203125
1,2,354.82977294921875,91.30642700195312,11.341522216796875,14.267662048339844
1,3,717.3707275390625,254.69741821289062,13.0902099609375,20.786758422851562
1,4,NaN,NaN,NaN,NaN
1,5,NaN,NaN,NaN,NaN
1,6,NaN,NaN,NaN,NaN
1,7,NaN,NaN,NaN,NaN
1,8,NaN,NaN,NaN,NaN
1,9,NaN,NaN,NaN,NaN
2,0,629.4534912109375,606.0657958984375,39.38018798828125,33.08221435546875
2,1,630.2410888671875,579.37744140625,116.67938232421875,23.69281005859375
2,2,354.83648681640625,91.29226684570312,11.346832275390625,14.277427673339844
2,3,718.07568359375,256.4164733886719,13.2236328125,20.232162475585938
2,4,NaN,NaN,NaN,NaN
2,5,NaN,NaN,NaN,NaN
2,6,NaN,NaN,NaN,NaN
2,7,NaN,NaN,NaN,NaN
2,8,NaN,NaN,NaN,NaN
2,9,NaN,NaN,NaN,NaN
3,0,628.4512329101562,606.0046997070312,39.75341796875,33.9310302734375
3,1,629.3253173828125,578.6631469726562,117.14093017578125,23.39501953125
3,2,354.8385314941406,91.29588317871094,11.34954833984375,14.287002563476562
3,3,718.8712158203125,258.36090087890625,13.139404296875,20.361358642578125
3,4,NaN,NaN,NaN,NaN
3,5,NaN,NaN,NaN,NaN
3,6,NaN,NaN,NaN,NaN
3,7,NaN,NaN,NaN,NaN
3,8,NaN,NaN,NaN,NaN
3,9,NaN,NaN,NaN,NaN
4,0,627.7237548828125,605.72900390625,39.80584716796875,34.5914306640625
4,1,628.4500122070312,577.5028076171875,117.000244140625,23.73150634765625
4,2,354.8268127441406,91.30111694335938,11.34942626953125,14.286781311035156
4,3,719.6041870117188,259.89886474609375,12.9278564453125,20.20751953125
4,4,NaN,NaN,NaN,NaN
4,5,NaN,NaN,NaN,NaN
4,6,NaN,NaN,NaN,NaN
4,7,NaN,NaN,NaN,NaN
4,8,NaN,NaN,NaN,NaN
4,9,NaN,NaN,NaN,NaN
5,0,626.9356689453125,605.2760620117188,39.9708251953125,35.0284423828125
5,1,627.604248046875,576.4597778320312,117.14752197265625,24.247802734375
5,2,354.82672119140625,91.29739379882812,11.353515625,14.294921875
5,3,720.1036987304688,260.32098388671875,12.895263671875,20.661041259765625
5,4,NaN,NaN,NaN,NaN
5,5,NaN,NaN,NaN,NaN
5,6,NaN,NaN,NaN,NaN
5,7,NaN,NaN,NaN,NaN
5,8,NaN,NaN,NaN,NaN
5,9,NaN,NaN,NaN,NaN
6,0,626.0311279296875,604.9892578125,39.55902099609375,35.57476806640625
6,1,626.6676025390625,575.6611938476562,116.69732666015625,24.1209716796875
6,2,354.82073974609375,91.29084777832031,11.369842529296875,14.324272155761719
6,3,720.5576171875,260.3813781738281,12.5184326171875,20.696975708007812
6,4,NaN,NaN,NaN,NaN
6,5,NaN,NaN,NaN,NaN
6,6,NaN,NaN,NaN,NaN
6,7,NaN,NaN,NaN,NaN
6,8,NaN,NaN,NaN,NaN
6,9,NaN,NaN,NaN,NaN
7,0,625.0460205078125,604.966796875,39.10882568359375,35.83917236328125
7,1,625.7313232421875,575.04541015625,116.5582275390625,23.764404296875
7,2,354.82275390625,91.284423828125,11.384063720703125,14.348030090332031
7,3,721.1072998046875,259.5915222167969,12.72528076171875,21.110916137695312
7,4,NaN,NaN,NaN,NaN
7,5,NaN,NaN,NaN,NaN
7,6,NaN,NaN,NaN,NaN
7,7,NaN,NaN,NaN,NaN
7,8,NaN,NaN,NaN,NaN
7,9,NaN,NaN,NaN,NaN
8,0,624.0213623046875,604.8630981445312,38.71148681640625,36.40185546875
8,1,624.809814453125,574.4755859375,116.80694580078125,23.51629638671875
8,2,354.8177490234375,91.28258514404297,11.3974609375,14.372100830078125
8,3,721.5908203125,258.61663818359375,12.66754150390625,20.967864990234375
8,4,NaN,NaN,NaN,NaN
8,5,NaN,NaN,NaN,NaN
8,6,NaN,NaN,NaN,NaN
8,7,NaN,NaN,NaN,NaN
8,8,NaN,NaN,NaN,NaN
8,9,NaN,NaN,NaN,NaN
9,0,623.1484985351562,604.7318115234375,38.9437255859375,36.85791015625
9,1,623.44921875,575.1461181640625,115.41973876953125,21.9442138671875
9,2,354.813232421875,91.2801742553711,11.401763916015625,14.378524780273438
9,3,722.3452758789062,257.4755859375,12.9920654296875,21.238006591796875
9,4,NaN,NaN,NaN,NaN
9,5,NaN,NaN,NaN,NaN
9,6,NaN,NaN,NaN,NaN
9,7,NaN,NaN,NaN,NaN
9,8,NaN,NaN,NaN,NaN
9,9,NaN,NaN,NaN,NaN
10,0,622.2373046875,604.6519775390625,39.09075927734375,37.57147216796875
10,1,621.8116455078125,575.3060302734375,114.53021240234375,21.19683837890625
10,2,354.80889892578125,91.27877807617188,11.404052734375,14.385200500488281
10,3,723.091064453125,256.13067626953125,13.25164794921875,20.8592529296875
10,4,NaN,NaN,NaN,NaN
10,5,NaN,NaN,NaN,NaN
10,6,NaN,NaN,NaN,NaN
10,7,NaN,NaN,NaN,NaN
10,8,NaN,NaN,NaN,NaN
